,DateTime,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Day Name
910,4/17/2004 16:00,993,5.4,783,1033,1482,630,19.3,45.7,1.0161,2004,4,17,Saturday
911,4/17/2004 17:00,970,5,763,1043,1462,608,17.9,49.9,1.0135,2004,4,17,Saturday
912,4/17/2004 18:00,997,5.5,788,1014,1482,644,16.9,53.2,1.0179,2004,4,17,Saturday
913,4/17/2004 19:00,1097,7.8,892,909,1594,833,16.1,56,1.0151,2004,4,17,Saturday
914,4/17/2004 20:00,1105,8.2,908,900,1566,923,16.5,52.8,0.986,2004,4,17,Saturday
915,4/17/2004 21:00,993,5.3,777,1022,1482,790,16.9,51.1,0.9743,2004,4,17,Saturday
916,4/17/2004 22:00,1136,7.9,896,919,1623,961,17,50.8,0.9751,2004,4,17,Saturday
917,4/17/2004 23:00,1297,10.7,1003,798,1700,1177,16.9,54.8,1.0455,2004,4,17,Saturday
918,4/18/2004 0:00,1110,6.9,855,897,1568,943,16.3,57.2,1.0492,2004,4,18,Sunday
919,4/18/2004 1:00,1027,6.3,827,942,1529,742,16,56.2,1.0164,2004,4,18,Sunday
920,4/18/2004 2:00,1024,5.6,795,982,1501,705,15.6,60.2,1.0617,2004,4,18,Sunday
921,4/18/2004 3:00,992,5.4,783,988,1527,663,14.6,68.2,1.1282,2004,4,18,Sunday
922,4/18/2004 4:00,929,3.2,664,1144,1449,536,14.3,69.6,1.1257,2004,4,18,Sunday
923,4/18/2004 5:00,892,1.9,579,1309,1396,441,13.8,71.9,1.1312,2004,4,18,Sunday
924,4/18/2004 6:00,895,2.3,609,1268,1410,477,13.8,72.7,1.1402,2004,4,18,Sunday
925,4/18/2004 7:00,915,2.4,612,1266,1411,506,14.2,72.3,1.1632,2004,4,18,Sunday
926,4/18/2004 8:00,947,2.9,649,1154,1459,608,14.5,72.9,1.195,2004,4,18,Sunday
927,4/18/2004 9:00,1032,4.2,721,1052,1546,663,14.2,75.6,1.2201,2004,4,18,Sunday
928,4/18/2004 10:00,1219,6.8,849,901,1664,912,14.5,77.2,1.2695,2004,4,18,Sunday
929,4/18/2004 11:00,1217,7.3,869,873,1660,963,14.9,74.5,1.253,2004,4,18,Sunday
930,4/18/2004 12:00,1097,5.3,779,980,1565,803,15.5,67.4,1.178,2004,4,18,Sunday
931,4/18/2004 13:00,938,3.4,674,1136,1433,564,16.7,56,1.0544,2004,4,18,Sunday
932,4/18/2004 14:00,944,3.4,677,1140,1436,501,17.1,55.5,1.0724,2004,4,18,Sunday
933,4/18/2004 15:00,1139,6.8,847,929,1604,701,16.2,62.4,1.1423,2004,4,18,Sunday
934,4/18/2004 16:00,1163,7,859,921,1603,783,17.4,58.9,1.1567,2004,4,18,Sunday
935,4/18/2004 17:00,1157,7.7,885,916,1590,784,17.5,54.6,1.08,2004,4,18,Sunday
936,4/18/2004 18:00,1154,8.5,919,876,1623,861,17.5,54.2,1.0722,2004,4,18,Sunday
937,4/18/2004 19:00,1342,13.5,1102,744,1824,1156,17,55.1,1.0621,2004,4,18,Sunday
938,4/18/2004 20:00,1178,9.2,949,847,1653,1047,16.4,57.8,1.0669,2004,4,18,Sunday
939,4/18/2004 21:00,1152,8.7,926,854,1669,1034,15.8,60.4,1.0744,2004,4,18,Sunday
940,4/18/2004 22:00,1078,6.6,841,920,1595,962,15.5,63.3,1.1071,2004,4,18,Sunday
941,4/18/2004 23:00,1167,9.1,945,826,1702,1100,15,65.2,1.1045,2004,4,18,Sunday
942,4/19/2004 0:00,1111,7.8,890,871,1658,1047,14.5,67.3,1.1054,2004,4,19,Monday
943,4/19/2004 1:00,988,4.2,722,1029,1500,874,14.1,70.1,1.1224,2004,4,19,Monday
944,4/19/2004 2:00,917,3.4,677,1103,1494,747,13.8,73.3,1.1518,2004,4,19,Monday
945,4/19/2004 3:00,850,1.7,562,1275,1407,589,13.1,78.3,1.1716,2004,4,19,Monday
946,4/19/2004 4:00,885,2.1,589,1238,1443,635,13,78.2,1.1664,2004,4,19,Monday
947,4/19/2004 5:00,888,2.2,597,1242,1428,671,14.3,70.1,1.1328,2004,4,19,Monday
948,4/19/2004 6:00,1101,6.9,852,913,1655,992,14,70.9,1.1306,2004,4,19,Monday
949,4/19/2004 7:00,1399,16.5,1195,680,1976,1308,15.4,64.2,1.1123,2004,4,19,Monday
950,4/19/2004 8:00,1325,18.7,1260,652,1969,1303,16.5,57.9,1.0826,2004,4,19,Monday
951,4/19/2004 9:00,1058,8.5,921,876,1594,893,18.8,48,1.0323,2004,4,19,Monday
952,4/19/2004 10:00,990,6.8,846,947,1503,715,19.5,43.3,0.9706,2004,4,19,Monday
953,4/19/2004 11:00,1018,7.5,879,950,1574,685,18.5,45.5,0.9606,2004,4,19,Monday
954,4/19/2004 12:00,1105,10.9,1010,811,1709,947,18,46.7,0.9569,2004,4,19,Monday
955,4/19/2004 13:00,1194,13.4,1097,743,1847,1049,16.5,58.2,1.0813,2004,4,19,Monday
956,4/19/2004 14:00,1088,7.9,893,892,1565,741,12.1,75.6,1.0662,2004,4,19,Monday
957,4/19/2004 15:00,1084,8.8,933,872,1602,801,11.1,75.6,0.9974,2004,4,19,Monday
958,4/19/2004 16:00,1207,11.5,1032,797,1701,969,10.5,79,1.0016,2004,4,19,Monday
959,4/19/2004 17:00,1186,11.8,1042,808,1684,1038,10,80.5,0.9853,2004,4,19,Monday
960,4/19/2004 18:00,1053,8.3,911,916,1528,889,11.3,70.5,0.9389,2004,4,19,Monday
961,4/19/2004 19:00,1032,7.9,895,921,1508,879,10.7,71.5,0.9197,2004,4,19,Monday
962,4/19/2004 20:00,989,6.7,846,960,1476,846,9.9,74,0.9009,2004,4,19,Monday
963,4/19/2004 21:00,930,4.6,745,1085,1391,712,10.8,68.2,0.8806,2004,4,19,Monday
964,4/19/2004 22:00,951,5,766,1056,1431,747,10.2,74,0.9176,2004,4,19,Monday
965,4/19/2004 23:00,985,5.3,780,1017,1444,791,10.1,77.5,0.9579,2004,4,19,Monday
966,4/20/2004 0:00,937,3.9,703,1136,1377,637,9.9,77.7,0.9497,2004,4,20,Tuesday
967,4/20/2004 1:00,887,2.9,648,1222,1357,553,9.5,80.2,0.9533,2004,4,20,Tuesday
968,4/20/2004 2:00,806,1.5,544,1429,1290,449,9.5,79.7,0.9489,2004,4,20,Tuesday
969,4/20/2004 3:00,771,0.8,483,1587,1277,485,9.7,78.9,0.9487,2004,4,20,Tuesday
970,4/20/2004 4:00,802,1.2,519,1523,1315,540,9.8,80,0.967,2004,4,20,Tuesday
971,4/20/2004 5:00,878,2.9,644,1260,1410,685,10,79.6,0.98,2004,4,20,Tuesday
972,4/20/2004 6:00,1070,7.6,883,942,1625,925,10.3,79.4,0.9927,2004,4,20,Tuesday
973,4/20/2004 7:00,1430,20.7,1316,638,2069,1382,11,77.4,1.0135,2004,4,20,Tuesday
974,4/20/2004 8:00,1565,29.9,1549,540,2396,1645,12.3,69.2,0.9906,2004,4,20,Tuesday
975,4/20/2004 9:00,1365,20.1,1299,637,1999,1514,14.5,60.4,0.9936,2004,4,20,Tuesday
976,4/20/2004 10:00,1348,17.1,1214,678,1874,1509,16,56.3,1.0185,2004,4,20,Tuesday
977,4/20/2004 11:00,1311,19.4,1279,648,1991,1520,18.1,51.1,1.0551,2004,4,20,Tuesday
978,4/20/2004 12:00,1302,18.7,1260,658,1970,1471,23,37.5,1.0389,2004,4,20,Tuesday
979,4/20/2004 13:00,1250,15.8,1173,720,1870,1282,21.8,39.6,1.0209,2004,4,20,Tuesday
980,4/20/2004 14:00,1083,10.3,988,859,1643,1004,21.9,37.2,0.9683,2004,4,20,Tuesday
981,4/20/2004 15:00,1005,7.9,894,956,1530,714,23.8,31.4,0.9132,2004,4,20,Tuesday
982,4/20/2004 16:00,1129,13.7,1107,844,1742,940,25.9,26.9,0.8845,2004,4,20,Tuesday
983,4/20/2004 17:00,1327,19.7,1289,712,1938,1272,25.8,29.9,0.9808,2004,4,20,Tuesday
984,4/20/2004 18:00,1428,25.3,1437,599,2156,1526,22.6,39.5,1.0679,2004,4,20,Tuesday
985,4/20/2004 19:00,1426,23.9,1400,612,2102,1488,19.9,45,1.0364,2004,4,20,Tuesday
986,4/20/2004 20:00,1310,20.6,1313,663,1958,1475,17.9,47.4,0.9657,2004,4,20,Tuesday
987,4/20/2004 21:00,1114,12.3,1059,792,1704,1182,16.8,50.4,0.9545,2004,4,20,Tuesday
988,4/20/2004 22:00,991,7.7,889,932,1550,933,16,52,0.9375,2004,4,20,Tuesday
989,4/20/2004 23:00,1089,9,940,866,1589,1001,14.2,59.1,0.952,2004,4,20,Tuesday
990,4/21/2004 0:00,911,4.5,740,1071,1412,756,14.2,56.7,0.9111,2004,4,21,Wednesday
991,4/21/2004 1:00,1005,5.8,802,976,1474,952,12.2,67.7,0.9625,2004,4,21,Wednesday
992,4/21/2004 2:00,863,3.2,664,1172,1381,808,13.2,61.7,0.9328,2004,4,21,Wednesday
993,4/21/2004 3:00,857,3,653,1197,1375,779,10.9,71,0.9249,2004,4,21,Wednesday
994,4/21/2004 4:00,804,2,585,1301,1319,717,11.3,67.6,0.9038,2004,4,21,Wednesday
995,4/21/2004 5:00,871,3.7,694,1160,1421,779,10.1,71.8,0.888,2004,4,21,Wednesday
996,4/21/2004 6:00,1035,8.7,929,887,1599,1009,10.2,70.9,0.8841,2004,4,21,Wednesday
997,4/21/2004 7:00,1513,27,1480,572,2249,1595,11.8,66,0.9085,2004,4,21,Wednesday
998,4/21/2004 8:00,1726,40.3,1776,478,2684,1940,14,58.2,0.9271,2004,4,21,Wednesday
999,4/21/2004 9:00,1396,20,1296,619,1991,1628,17,50.2,0.9646,2004,4,21,Wednesday
1000,4/21/2004 10:00,1333,17.1,1212,668,1854,1573,22.3,36.9,0.9838,2004,4,21,Wednesday
1001,4/21/2004 11:00,1161,11,1016,849,1642,1187,24.4,30.9,0.934,2004,4,21,Wednesday
1002,4/21/2004 12:00,1081,10.6,1000,900,1561,900,25.9,26.7,0.8771,2004,4,21,Wednesday
1003,4/21/2004 13:00,1075,10.5,998,914,1574,800,25.8,26.1,0.854,2004,4,21,Wednesday
1004,4/21/2004 14:00,1055,9.6,964,953,1513,770,26.3,24.8,0.8393,2004,4,21,Wednesday
1005,4/21/2004 15:00,1053,9.3,953,988,1483,758,27,22.2,0.7805,2004,4,21,Wednesday
1006,4/21/2004 16:00,1087,12.7,1075,944,1558,886,27.3,20.5,0.7308,2004,4,21,Wednesday
1007,4/21/2004 17:00,1304,19.8,1291,765,1838,1219,25.8,24.1,0.7912,2004,4,21,Wednesday
1008,4/21/2004 18:00,1625,32.5,1608,601,2271,1725,25.3,28.9,0.9151,2004,4,21,Wednesday
1009,4/21/2004 19:00,1649,33.6,1633,584,2328,1745,23.8,33.7,0.9786,2004,4,21,Wednesday
1010,4/21/2004 20:00,1443,26,1455,635,2073,1600,21.4,36,0.9059,2004,4,21,Wednesday
1011,4/21/2004 21:00,1209,16.4,1193,753,1737,1310,19.8,39.5,0.9016,2004,4,21,Wednesday
1012,4/21/2004 22:00,1105,10.6,1000,847,1573,1208,19.2,42.1,0.9273,2004,4,21,Wednesday
1013,4/21/2004 23:00,1020,7.1,863,933,1492,1074,18.8,45.8,0.9855,2004,4,21,Wednesday
1014,4/22/2004 0:00,991,6.4,828,973,1469,993,17.1,50.8,0.9828,2004,4,22,Thursday
1015,4/22/2004 1:00,937,4.6,741,1058,1420,923,16.2,53.4,0.9775,2004,4,22,Thursday
1016,4/22/2004 2:00,882,3,654,1141,1377,819,16,53.5,0.9691,2004,4,22,Thursday
1017,4/22/2004 3:00,843,2.2,597,1242,1341,727,14.3,59.2,0.9601,2004,4,22,Thursday
1018,4/22/2004 4:00,819,1.7,565,1295,1316,694,13.3,62.6,0.9498,2004,4,22,Thursday
1019,4/22/2004 5:00,834,2.2,596,1276,1335,727,13.4,59.5,0.9097,2004,4,22,Thursday
1020,4/22/2004 6:00,977,5.7,800,990,1474,926,12.2,64.1,0.9062,2004,4,22,Thursday
1021,4/22/2004 7:00,1234,13.8,1109,767,1729,1194,13.9,57.2,0.9029,2004,4,22,Thursday
1022,4/22/2004 8:00,1403,21.6,1340,623,2003,1502,15.2,53.2,0.9107,2004,4,22,Thursday
1023,4/22/2004 9:00,1538,26.1,1458,593,2186,1743,19.2,41.6,0.9154,2004,4,22,Thursday
1024,4/22/2004 10:00,1343,20.1,1299,694,1945,1542,23.7,30.6,0.8854,2004,4,22,Thursday
1025,4/22/2004 11:00,1243,15.4,1162,766,1731,1354,26.1,26.8,0.8921,2004,4,22,Thursday
1026,4/22/2004 12:00,1201,13.6,1102,814,1682,1175,28.1,24.4,0.9138,2004,4,22,Thursday
1027,4/22/2004 13:00,1121,11.1,1020,893,1585,916,28.3,23.9,0.906,2004,4,22,Thursday
1028,4/22/2004 14:00,1087,12.2,1055,908,1562,818,28,21,0.7814,2004,4,22,Thursday
1029,4/22/2004 15:00,1165,17.5,1225,824,1676,1028,30.8,16.4,0.7167,2004,4,22,Thursday
1030,4/22/2004 16:00,1224,19.1,1270,806,1739,1113,31.3,16.2,0.7262,2004,4,22,Thursday
1031,4/22/2004 17:00,1431,27.1,1482,679,2025,1431,29.4,20.5,0.8262,2004,4,22,Thursday
1032,4/22/2004 18:00,1433,28.3,1510,661,2038,1503,25.8,24.3,0.794,2004,4,22,Thursday
1033,4/22/2004 19:00,1527,35,1664,587,2238,1775,23.8,29.5,0.8559,2004,4,22,Thursday
1034,4/22/2004 20:00,1387,22.4,1361,701,1932,1505,22,34.8,0.908,2004,4,22,Thursday
1035,4/22/2004 21:00,1158,13.5,1100,835,1659,1211,20.2,37.4,0.8748,2004,4,22,Thursday
1036,4/22/2004 22:00,1009,8.2,907,982,1466,872,19.3,38.8,0.8559,2004,4,22,Thursday
1037,4/22/2004 23:00,1026,7.8,890,976,1467,855,17.9,43.7,0.8856,2004,4,22,Thursday
1038,4/23/2004 0:00,1119,10,979,873,1593,1170,17.2,47.9,0.9334,2004,4,23,Friday
1039,4/23/2004 1:00,1000,6.6,839,958,1467,1024,16.3,49.7,0.916,2004,4,23,Friday
1040,4/23/2004 2:00,866,3.4,675,1155,1337,841,16.7,46.5,0.8755,2004,4,23,Friday
1041,4/23/2004 3:00,848,2.8,642,1202,1325,760,14.6,53,0.8775,2004,4,23,Friday
1042,4/23/2004 4:00,844,2.3,608,1213,1314,803,14.1,53.9,0.8633,2004,4,23,Friday
1043,4/23/2004 5:00,852,2.9,646,1186,1321,793,14.2,52.2,0.8413,2004,4,23,Friday
1044,4/23/2004 6:00,923,4.9,757,1041,1418,906,14.3,55.4,0.9003,2004,4,23,Friday
1045,4/23/2004 7:00,1490,22.6,1368,627,2119,1541,14,58,0.9202,2004,4,23,Friday
1046,4/23/2004 8:00,1662,31.1,1576,523,2417,1861,15.4,53.3,0.9289,2004,4,23,Friday
1047,4/23/2004 9:00,1553,22.1,1354,621,2030,1895,19.1,42.1,0.9233,2004,4,23,Friday
1048,4/23/2004 10:00,1423,18.3,1247,706,1887,1684,23.7,31,0.8968,2004,4,23,Friday
1049,4/23/2004 11:00,1458,22,1350,677,1947,1731,26.9,25.7,0.8942,2004,4,23,Friday
1050,4/23/2004 12:00,1349,20.1,1299,728,1838,1402,29.7,20.6,0.8478,2004,4,23,Friday
1051,4/23/2004 13:00,1326,18.9,1265,757,1835,1246,29.2,21.5,0.8573,2004,4,23,Friday
1052,4/23/2004 14:00,1356,20.6,1312,729,1865,1342,29.6,20.1,0.8181,2004,4,23,Friday
1053,4/23/2004 15:00,1460,25.3,1438,680,1953,1489,30,19.4,0.81,2004,4,23,Friday
1054,4/23/2004 16:00,1497,25.8,1449,679,1985,1532,29.5,20.1,0.8136,2004,4,23,Friday
1055,4/23/2004 17:00,1645,30.6,1566,599,2228,1909,27,26.8,0.9403,2004,4,23,Friday
1056,4/23/2004 18:00,1557,27.1,1483,615,2087,1757,24.9,30.8,0.954,2004,4,23,Friday
1057,4/23/2004 19:00,1747,32.5,1608,557,2335,1983,23.1,36.7,1.0244,2004,4,23,Friday
1058,4/23/2004 20:00,1482,20.8,1319,660,1975,1703,21.5,40.8,1.0333,2004,4,23,Friday
1059,4/23/2004 21:00,1211,10.9,1010,816,1619,1246,20.5,41.5,0.9864,2004,4,23,Friday
1060,4/23/2004 22:00,1294,13,1083,770,1687,1321,19.2,44.9,0.9875,2004,4,23,Friday
1061,4/23/2004 23:00,1300,11.8,1043,777,1659,1375,18.8,47.7,1.0221,2004,4,23,Friday
1062,4/24/2004 0:00,1402,13.4,1098,736,1729,1456,18.2,49.7,1.0284,2004,4,24,Saturday
1063,4/24/2004 1:00,1349,13.4,1097,707,1763,1442,16.1,57.4,1.0451,2004,4,24,Saturday
1064,4/24/2004 2:00,1161,9,938,827,1597,1243,16.3,55.3,1.0178,2004,4,24,Saturday
1065,4/24/2004 3:00,1022,5.8,802,916,1481,1078,15.7,53.6,0.9483,2004,4,24,Saturday
1066,4/24/2004 4:00,948,3.8,700,1045,1430,939,16.9,49.8,0.9514,2004,4,24,Saturday
1067,4/24/2004 5:00,933,3.7,697,1045,1403,937,14.8,57.7,0.9644,2004,4,24,Saturday
1068,4/24/2004 6:00,1021,5.7,800,931,1483,1019,14,59.7,0.9499,2004,4,24,Saturday
1069,4/24/2004 7:00,1134,10,979,794,1639,1140,14.6,56.8,0.9385,2004,4,24,Saturday
1070,4/24/2004 8:00,1311,15,1147,681,1838,1351,16.7,51.9,0.9788,2004,4,24,Saturday
1071,4/24/2004 9:00,1409,15.6,1169,685,1874,1459,20,45,1.039,2004,4,24,Saturday
1072,4/24/2004 10:00,1301,12.3,1059,787,1727,1297,23.9,33.7,0.9837,2004,4,24,Saturday
1073,4/24/2004 11:00,1354,14.4,1130,765,1808,1291,26.8,29.5,1.0209,2004,4,24,Saturday
1074,4/24/2004 12:00,1391,14.6,1136,738,1840,1296,27.2,32.4,1.1493,2004,4,24,Saturday
1075,4/24/2004 13:00,1200,8.7,929,879,1623,972,26.9,32.1,1.1217,2004,4,24,Saturday
1076,4/24/2004 14:00,1338,11,1016,798,1766,1194,24.3,41.8,1.2561,2004,4,24,Saturday
1077,4/24/2004 15:00,1223,9,938,884,1610,880,25.6,36,1.1629,2004,4,24,Saturday
1078,4/24/2004 16:00,1278,10.7,1003,845,1691,909,27,31.8,1.1176,2004,4,24,Saturday
1079,4/24/2004 17:00,1257,9.9,973,860,1634,839,27.5,31.6,1.1417,2004,4,24,Saturday
1080,4/24/2004 18:00,1497,15.7,1171,725,1899,1248,24.9,38.1,1.1838,2004,4,24,Saturday
1081,4/24/2004 19:00,1567,19.4,1280,661,1970,1476,23.4,39.7,1.1276,2004,4,24,Saturday
1082,4/24/2004 20:00,1503,16.8,1203,651,1863,1502,21.2,50.8,1.2631,2004,4,24,Saturday
1083,4/24/2004 21:00,1169,6.8,850,906,1584,873,15.6,73.5,1.2953,2004,4,24,Saturday
1084,4/24/2004 22:00,1007,3,650,1157,1404,528,12.9,79.7,1.1774,2004,4,24,Saturday
1085,4/24/2004 23:00,1004,3.2,667,1157,1365,492,11.5,76.9,1.0436,2004,4,24,Saturday
1086,4/25/2004 0:00,967,3.1,661,1181,1321,463,12.2,66.8,0.9455,2004,4,25,Sunday
1087,4/25/2004 1:00,984,3.9,707,1131,1359,494,12.4,64.1,0.9209,2004,4,25,Sunday
1088,4/25/2004 2:00,931,3.6,689,1161,1317,503,12.7,58.7,0.8605,2004,4,25,Sunday
1089,4/25/2004 3:00,966,4.5,737,1083,1363,581,12.6,58.6,0.8529,2004,4,25,Sunday
1090,4/25/2004 4:00,777,1.2,521,1535,1121,350,12.5,51.2,0.7374,2004,4,25,Sunday
1091,4/25/2004 5:00,763,0.7,471,1783,1098,305,12.5,50.9,0.7346,2004,4,25,Sunday
1092,4/25/2004 6:00,804,1.1,505,1718,1148,329,12.8,49.3,0.7285,2004,4,25,Sunday
1093,4/25/2004 7:00,830,1.4,535,1496,1184,375,13.5,48.6,0.7487,2004,4,25,Sunday
1094,4/25/2004 8:00,833,1.6,553,1476,1180,373,14.4,45.9,0.7476,2004,4,25,Sunday
1095,4/25/2004 9:00,875,2.3,603,1370,1206,385,15.1,43.9,0.7487,2004,4,25,Sunday
1096,4/25/2004 10:00,882,2.5,621,1346,1216,403,16.6,38.6,0.7236,2004,4,25,Sunday
1097,4/25/2004 11:00,862,2.7,635,1320,1193,393,17.2,35,0.6789,2004,4,25,Sunday
1098,4/25/2004 12:00,863,2.7,636,1290,1185,388,17.4,33.9,0.6683,2004,4,25,Sunday
1099,4/25/2004 13:00,830,2.2,596,1389,1145,371,17.9,30.7,0.6234,2004,4,25,Sunday
1100,4/25/2004 14:00,807,2,584,1488,1104,347,18.3,27.2,0.5675,2004,4,25,Sunday
1101,4/25/2004 15:00,873,3.4,675,1343,1181,396,19.4,25.7,0.5738,2004,4,25,Sunday
1102,4/25/2004 16:00,931,4.5,739,1274,1219,474,20.2,24.1,0.563,2004,4,25,Sunday
1103,4/25/2004 17:00,918,4.7,748,1228,1219,505,19.6,24.9,0.5625,2004,4,25,Sunday
1104,4/25/2004 18:00,1001,6,811,1122,1344,625,18.5,27.8,0.5843,2004,4,25,Sunday
1105,4/25/2004 19:00,1169,11.7,1039,883,1550,941,17.8,30.3,0.6129,2004,4,25,Sunday
1106,4/25/2004 20:00,1085,8.2,907,976,1419,893,16.6,34,0.6353,2004,4,25,Sunday
1107,4/25/2004 21:00,940,5.1,769,1103,1310,731,15.5,37,0.6447,2004,4,25,Sunday
1108,4/25/2004 22:00,1126,13,1083,875,1654,955,14.8,39.5,0.6595,2004,4,25,Sunday
1109,4/25/2004 23:00,978,7,858,1013,1379,761,14.5,42,0.6896,2004,4,25,Sunday
1110,4/26/2004 0:00,893,3.9,703,1192,1283,515,14.1,44.9,0.7206,2004,4,26,Monday
1111,4/26/2004 1:00,838,2.2,601,1361,1220,434,14.2,45.5,0.7333,2004,4,26,Monday
1112,4/26/2004 2:00,803,1.3,527,1513,1152,369,14.1,45.3,0.7247,2004,4,26,Monday
1113,4/26/2004 3:00,775,0.8,477,1722,1115,335,14,44.3,0.7038,2004,4,26,Monday
1114,4/26/2004 4:00,767,0.6,454,1826,1091,319,14.1,43,0.689,2004,4,26,Monday
1115,4/26/2004 5:00,809,1.2,521,1575,1158,378,13.9,43.9,0.6923,2004,4,26,Monday
1116,4/26/2004 6:00,898,3.4,676,1271,1307,517,14,43.8,0.6959,2004,4,26,Monday
1117,4/26/2004 7:00,1053,7.5,880,982,1464,786,14.4,43.6,0.7113,2004,4,26,Monday
1118,4/26/2004 8:00,1033,8.9,934,917,1490,844,15,41.7,0.7093,2004,4,26,Monday
1119,4/26/2004 9:00,941,5.3,780,1080,1343,720,16.3,38.4,0.7052,2004,4,26,Monday
1120,4/26/2004 10:00,941,5.4,782,1102,1328,668,18.3,32.3,0.676,2004,4,26,Monday
1121,4/26/2004 11:00,917,5.2,772,1098,1311,605,18.8,31.7,0.6821,2004,4,26,Monday
1122,4/26/2004 12:00,977,6.6,837,1038,1413,646,19.6,30.9,0.6968,2004,4,26,Monday
1123,4/26/2004 13:00,994,6.9,851,1018,1436,640,20.2,30.7,0.7176,2004,4,26,Monday
1124,4/26/2004 14:00,942,5.4,785,1065,1365,571,19.7,32.5,0.7396,2004,4,26,Monday
1125,4/26/2004 15:00,981,6,810,1060,1395,605,20.7,31.6,0.7602,2004,4,26,Monday
1126,4/26/2004 16:00,984,6.4,832,1034,1410,636,20,32.7,0.7545,2004,4,26,Monday
1127,4/26/2004 17:00,1116,10.7,1003,864,1625,886,18.6,35.4,0.7535,2004,4,26,Monday
1128,4/26/2004 18:00,1181,13.9,1114,787,1685,1032,18.3,35.9,0.7501,2004,4,26,Monday
1129,4/26/2004 19:00,1163,12.5,1068,811,1616,977,17.8,37.5,0.7568,2004,4,26,Monday
1130,4/26/2004 20:00,1081,9.3,950,907,1496,924,17.3,38.8,0.7584,2004,4,26,Monday
1131,4/26/2004 21:00,1017,6.7,842,1000,1441,846,17.3,38.8,0.7596,2004,4,26,Monday
1132,4/26/2004 22:00,966,5.3,778,1057,1359,755,16.4,40.8,0.7542,2004,4,26,Monday
1133,4/26/2004 23:00,924,4,709,1158,1318,610,16,41.4,0.7487,2004,4,26,Monday
1134,4/27/2004 0:00,861,2.2,601,1351,1225,439,15.4,43,0.7482,2004,4,27,Tuesday
1135,4/27/2004 1:00,826,1.7,560,1424,1197,402,15.7,42.5,0.7539,2004,4,27,Tuesday
1136,4/27/2004 2:00,846,1.6,557,1385,1212,406,15.6,43.4,0.7651,2004,4,27,Tuesday
1137,4/27/2004 3:00,842,1.5,545,1423,1224,424,15.2,45.8,0.7864,2004,4,27,Tuesday
1138,4/27/2004 4:00,909,2.5,617,1236,1302,558,14.7,49.9,0.828,2004,4,27,Tuesday
1139,4/27/2004 5:00,930,3.3,670,1143,1339,746,15.5,47.3,0.8282,2004,4,27,Tuesday
1140,4/27/2004 6:00,1120,8.9,935,843,1593,1126,14.4,53.1,0.8677,2004,4,27,Tuesday
1141,4/27/2004 7:00,1518,23.4,1389,589,2101,1703,15.9,48.5,0.8704,2004,4,27,Tuesday
1142,4/27/2004 8:00,1461,23.8,1398,630,2050,1628,18.1,40.3,0.8294,2004,4,27,Tuesday
1143,4/27/2004 9:00,1075,7.9,896,938,1487,936,19.6,35.9,0.81,2004,4,27,Tuesday
1144,4/27/2004 10:00,1061,8.2,908,968,1455,890,22.8,29.1,0.796,2004,4,27,Tuesday
1145,4/27/2004 11:00,1066,8.8,931,979,1474,757,24.8,25.3,0.7793,2004,4,27,Tuesday
1146,4/27/2004 12:00,1179,14.6,1137,829,1651,949,27.2,22,0.7785,2004,4,27,Tuesday
1147,4/27/2004 13:00,1251,18,1238,773,1779,1109,28.2,20.4,0.7677,2004,4,27,Tuesday
1148,4/27/2004 14:00,1120,12,1048,898,1560,870,25.4,24.2,0.7733,2004,4,27,Tuesday
1149,4/27/2004 15:00,1187,14.8,1142,840,1651,1011,25.7,23.8,0.7737,2004,4,27,Tuesday
1150,4/27/2004 16:00,1145,12.5,1066,903,1592,885,27.2,22.1,0.7811,2004,4,27,Tuesday
1151,4/27/2004 17:00,1215,15.5,1164,817,1689,1015,27,22.3,0.786,2004,4,27,Tuesday
1152,4/27/2004 18:00,1317,17.7,1231,766,1798,1155,24.5,27.8,0.8433,2004,4,27,Tuesday
1153,4/27/2004 19:00,1388,21.6,1341,702,1955,1315,23.7,30.2,0.8718,2004,4,27,Tuesday
1154,4/27/2004 20:00,1295,18.9,1266,716,1849,1359,21.5,34.5,0.8746,2004,4,27,Tuesday
1155,4/27/2004 21:00,1153,12.5,1066,811,1651,1194,19.9,37.8,0.8675,2004,4,27,Tuesday
1156,4/27/2004 22:00,1078,8.8,932,905,1511,951,18.9,40.6,0.8771,2004,4,27,Tuesday
1157,4/27/2004 23:00,1133,10.9,1012,806,1608,1054,17.9,43.5,0.884,2004,4,27,Tuesday
1158,4/28/2004 0:00,1055,8,899,880,1504,980,17.4,46.3,0.9112,2004,4,28,Wednesday
1159,4/28/2004 1:00,953,4.4,735,999,1396,898,18.1,44.7,0.9186,2004,4,28,Wednesday
1160,4/28/2004 2:00,892,2.8,639,1139,1359,803,16.5,50.1,0.9331,2004,4,28,Wednesday
1161,4/28/2004 3:00,895,2.7,632,1167,1347,684,14.2,56.9,0.9141,2004,4,28,Wednesday
1162,4/28/2004 4:00,859,2.2,602,1209,1321,644,14.7,56.2,0.9341,2004,4,28,Wednesday
1163,4/28/2004 5:00,856,2.5,619,1191,1345,677,16.3,52.8,0.9722,2004,4,28,Wednesday
